"StartDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","UserLanguage","QID46","A1_1","A1_2","A1_3","A1_4","A1_5","A1_6","A1_7","A1_8","A1_8_TEXT","A2_1","A2_2","A2_3","A2_4","A3","B1","B5","C1_1","C1_2","C1_3","C1_4","C1_5","C1_6","C1_7","C1_7_TEXT","C2_1","C2_2","C2_3","C2_4","C2_5","C2_6","C2_7","C2_7_TEXT","C4","C5","C5_8_TEXT","C5_T_First Click","C5_T_Last Click","C5_T_Page Submit","C5_T_Click Count","C5-1","C5-1_6_TEXT","C5-2","C5-2_6_TEXT","C5-3","C5-3_6_TEXT","C5-4","C5-4_6_TEXT","C5-5","C5-5_6_TEXT","C5-6","C5-6_6_TEXT","D1_1","D1_2","D1_3","D1_4","D1_5","D1_6","D1_7","D1_6_TEXT","D2_1","D2_2","D2_3","D2_4","D2_5","D2_6","D2_10","D2_6_TEXT","E1a","E1_T_First Click","E1_T_Last Click","E1_T_Page Submit","E1_T_Click Count","E1","E2","E3_1","F1","F2_1","F3","F4","F5_1","F5_2","F6","F7","F8","C7_1","C7_2","C7_3","C7_4","C7_5","C7_6","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","D3-1","D3-1_6_TEXT","D3-2","D3-2_6_TEXT","D3-3","D3-3_6_TEXT","D3-4","D3-4_6_TEXT","D3-5","D3-5_6_TEXT","D3-6","D3-6_6_TEXT","Q114","Q114_6_TEXT","Q115","Q115_6_TEXT","Q116","Q116_6_TEXT","Q117","Q117_6_TEXT","Q118","Q118_6_TEXT","Q119","Q119_6_TEXT","opp","rid","RISN","PID","psid","rnid","study","K2","med","Q_Language","EmbeddedDataBid","AccessCode","WTPQuestion","gc","ExternalDataReference"
2021-04-09 02:06:42,0,100,156,1,2021-04-09 02:09:19,"R_1IXaXphwwtJSf4R","EN",1,-99,1,1,-99,-99,-99,-99,-99,"-99",1,3,3,3,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,4.946,13.393,14.3,6,1,"-99",1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,4.633,8.089,8.721,3,1,1,3,2,38,2,2,4,4,5,8,"Weather radios might be a less expensive option. We farm so I am always aware of the weather. Wake up during storms & follow radar at night until all clear. That being said, Oklahoma, Kansas & Texas seem to always get it worse! Cell Phone Alerts!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,327349,1,1,327349
2021-04-09 02:10:13,0,100,230,1,2021-04-09 02:14:03,"R_bkMYZp56pPl4hgZ","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",2,2,2,2,-99,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,3.272,8.879,10.393,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.312,7.336,8.856,3,1,1,3,1,-99,1,2,4,4,4,9,"I would be more apt to vote yes but I do not live in a tornado prone area. Only experience sometimes but not on a regular basis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,807763,1,1,807763
2021-04-09 02:15:03,0,100,217,1,2021-04-09 02:18:40,"R_b77lckuDTIH5FiF","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",2,2,4,4,2.5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.68,124.423,124.745,7,2,"-99",2,"-99",2,"-99",2,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,-99,"-99",NA,12.928,25.792,27.352,5,2,1,2,1,32,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,352069,1,1,352069
2021-04-09 02:19:41,0,100,165,1,2021-04-09 02:22:27,"R_1CHnNGLK9KS9qJr","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,3,3,3,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,7.62,18.38,23.533,7,2,"-99",2,"-99",2,"-99",2,"-99",3,"-99",3,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.127,4.022,4.932,3,2,2,2,2,14,2,2,4,4,4,4,"Information reguarding severe weather at tracking occasionaly is received after the fact. :)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,113039,1,1,113039
2021-04-09 02:23:18,0,100,91,1,2021-04-09 02:24:51,"R_YQzyro2Cw4fZiDL","EN",1,1,1,1,-99,1,1,-99,-99,"-99",3,4,4,4,60,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.286,10.845,13.246,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.019,9.154,11.731,3,2,1,4,1,23,1,2,4,4,4,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,267562,1,1,267562
2021-04-09 02:31:18,0,100,119,1,2021-04-09 02:33:18,"R_1NE05ThBoAARGN4","EN",1,1,-99,1,-99,-99,-99,-99,-99,"-99",3,4,4,4,20,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,5.038,10.181,11.461,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.771,6.331,12.343,3,2,1,3,2,23,3,2,4,4,6,5,"Advance warning is very important to us as parents of a 36 year old special needs woman.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,169989,0,1,169989
2021-04-09 23:24:22,0,100,147,1,2021-04-09 23:26:51,"R_2QQf6184DMcB0Be","EN",1,-99,-99,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,3.987,3.987,3.99,1,-99,"-99",-99,"-99",-99,"-99",-99,"-99",-99,"-99",-99,"-99",-99,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,-99,"-99",NA,2.751,9.143,9.146,2,1,-99,-99,-99,-99,-99,2,3,3,-99,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,644117,0,1,644117
2021-04-09 23:27:24,0,100,87,1,2021-04-09 23:28:52,"R_2bZyaGB0yX62QvD","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",1,3,4,3,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,3.344,9.847,10.961,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.068,7.395,8.139,3,2,1,2,2,33,2,2,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,887114,1,1,887114
2021-04-09 23:29:41,0,100,183,1,2021-04-09 23:32:45,"R_W1z3Jplxi98BVOV","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,4,4,4,40,2,2,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,86.734,103.581,104.607,10,2,"-99",2,"-99",2,"-99",3,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.98,6.523,7.066,4,1,1,3,1,9,1,1,4,4,2,1,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,683210,1,1,683210
2021-04-09 23:33:43,0,100,114,1,2021-04-09 23:35:38,"R_3NUqfiq1Y52XeU9","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",2,3,3,3,7.5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,8.504,18.031,19.033,6,1,"-99",2,"-99",2,"-99",2,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,6.623,12.446,15.294,3,2,2,3,1,55,4,2,4,4,2,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,755545,1,1,755545
2021-04-09 23:37:25,0,100,85,1,2021-04-09 23:38:51,"R_1JRSIjSmaYgGh3y","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",4,4,4,4,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.027,8.379,9.516,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.355,5.746,6.515,3,1,2,3,1,43,3,2,4,4,6,6,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,518799,1,1,518799
2021-04-09 23:57:05,0,100,732,1,2021-04-10 00:09:18,"R_szcRfrigF6JoOWd","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,3,4,4,10,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"sleeping no cell",NA,NA,NA,4.008,10.103,12.659,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,4.344,6.84,25.852,3,2,1,1,1,33,2,-99,4,4,6,5,"Good luck getting an increase in taxes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,623517,1,1,623517
2021-04-10 00:11:50,0,100,136,1,2021-04-10 00:14:07,"R_WwaOVHEPiSTRR6x","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,4,3,3,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,4.047,12.455,13.352,6,1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,9.701,17.804,26.154,3,1,1,3,2,35,2,2,4,4,3,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,254437,1,1,254437
2021-04-10 00:14:40,0,100,171,1,2021-04-10 00:17:31,"R_2OSzSqakiOHtMYB","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",2,3,4,4,60,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,1.827,8.37,9.225,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,4.67,8.294,10.006,4,1,2,3,2,33,4,2,4,4,6,6,"We live near NY City, our TV weather service keeps us well informed of weather alerts, we've never had a ""real"" tornado near our home, so my answers reflect that reality. Good luck with your survey & petition!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,240829,1,1,240829
2021-04-10 00:17:34,0,100,144,1,2021-04-10 00:19:59,"R_vOgpcNgIXmdDiDv","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,3,4,4,30,4,1,-99,1,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,4.859,12.498,13.754,6,1,"-99",1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"-99",NA,4.122,9.082,9.753,3,1,1,3,2,33,2,2,4,4,6,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,955694,1,1,955694
2021-04-10 00:21:05,0,100,138,1,2021-04-10 00:23:23,"R_12nCJYyKVSGR8Do","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",2,4,4,4,60,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,4.472,11.727,12.823,6,1,"-99",2,"-99",2,"-99",3,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.477,14.805,15.972,3,2,1,3,1,11,4,2,4,4,3,2,"Tornados very rarely experienced in this city or this section of the city. None have occured over my past 64 yrs. living here.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,150790,0,1,150790
2021-04-10 00:24:20,0,100,88,1,2021-04-10 00:25:49,"R_2VrUKNkNQ5Sppos","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",2,3,4,4,60,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,0.647,8.327,9.638,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,7.01,11.29,14.04,4,1,2,3,1,29,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,876861,1,1,876861
2021-04-10 00:26:48,0,100,371,1,2021-04-10 00:33:00,"R_2yqsWdZjZ8YvnqI","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",4,4,4,4,5,2,1,-99,-99,-99,-99,-99,-99,1,"Stay inside unless I here a train, then I would go in the basement",-99,-99,-99,-99,-99,-99,1,"Stay in bed unless I heard a train then I would go in the basement",NA,NA,NA,0.206,10.743,24.993,7,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,-99,1,-99,"Stay inside. If I hear a train I would go in the basement",-99,-99,-99,-99,-99,1,-99,"Stay in bed, if I here a train I would go in the basement",NA,3.601,7.549,12.34,3,2,2,3,2,50,2,2,4,4,5,8,"A tornado hit our house several months ago. I have been getting the sms warnings on my phone for years - all false alarms so I ignore them. I did not beleve the last sms I got until the tornado hit my house. It was the worst tornado in Delawar history.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,740501,1,1,740501
2021-04-10 00:33:52,0,100,246,1,2021-04-10 00:37:59,"R_1k1fltqW3YRVB9J","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",3,3,4,4,45,5,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,0.654,10.526,11.278,6,1,"-99",1,"-99",2,"-99",2,"-99",3,"-99",3,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.675,5.921,6.488,3,1,1,3,1,19,-99,-99,3,3,5,9,"Due to 2021 freeze your survey was delayed + both question/survey + reminder arrived on the same day - 3-1-2021.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,767811,1,1,767811
2021-04-13 18:44:01,0,100,339,1,2021-04-13 18:49:41,"R_WiLqPkNpqjVxDzP","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",1,4,4,4,2000,1,3,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,10.679,42.412,46.96,8,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,19.709,34.778,36.428,3,2,1,5,2,44,2,1,4,4,5,6,"I am in San Francisco, we don't get tornadoes here",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,1001379,1,1,1001379
2021-04-17 03:26:16,0,100,107,1,2021-04-17 03:28:04,"R_3qyApUVNd6XP11j","EN",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,3,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,17.826,23.61,25.226,6,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.73,5.666,9.353,3,1,2,1,1,35,2,2,4,4,5,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,993539,0,1,993539
2021-04-17 03:30:03,0,100,104,1,2021-04-17 03:31:48,"R_1hXeUESOYZF6WLg","EN",1,1,1,1,-99,1,-99,-99,-99,"-99",3,4,4,4,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.103,8.95,10.222,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,4.828,17.308,18.692,3,2,1,5,1,20,2,2,4,4,4,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,548498,1,1,548498
2021-04-17 03:32:37,0,100,192,1,2021-04-17 03:35:50,"R_3Jf4bwnSkZhTHgo","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",1,3,4,4,30,2,1,-99,-99,-99,-99,-99,1,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,89.41,99.53,100.819,6,1,"-99",1,"-99",1,"-99",-99,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,3.606,5.813,8.261,3,1,1,3,1,39,2,2,3,3,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,867797,1,1,867797
2021-04-17 03:36:54,0,100,156,1,2021-04-17 03:39:31,"R_1jquoaexcXLj0TD","EN",1,1,-99,-99,-99,1,-99,-99,-99,"-99",1,3,3,3,5,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,0.585,8.088,11.241,7,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.135,5.542,8.125,4,2,1,1,1,58,2,2,4,4,5,5,"Would love to have an actual tornado warning here in central/eastern Florida. I grew up in tornado alley, Alabama who had lots of warnings. We have very little warning here. No warnings here would wake me at 2am.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,152473,1,1,152473
2021-04-17 03:40:34,0,100,81,1,2021-04-17 03:41:56,"R_1NntIdrRlwaHjnj","EN",1,1,-99,1,-99,1,-99,-99,-99,"-99",3,4,4,4,20,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.966,8.42,10.67,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,2.512,5.775,8.624,3,2,1,2,1,56,5,2,4,4,3,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,260970,1,1,260970
2021-04-17 03:42:48,0,100,116,1,2021-04-17 03:44:45,"R_3jet6wdTvJmIL8g","EN",1,-99,-99,1,1,1,1,-99,-99,"-99",2,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,3.101,10.501,12.194,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,5.341,9.476,11.123,3,1,2,4,1,44,5,2,4,4,6,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,862394,1,1,862394
2021-04-17 03:44:58,0,100,263,1,2021-04-17 03:49:21,"R_XzT02CBInGnIKpr","EN",1,1,1,-99,-99,1,-99,-99,-99,"-99",1,3,3,2,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,7.973,20.132,21.98,6,2,"-99",2,"-99",2,"-99",4,"-99",4,"-99",4,"-99",-99,-99,-99,-99,1,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,1.297,12.569,13.312,4,1,1,2,-99,-99,-99,-99,4,4,-99,-99,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,173532,1,1,173532
