StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID46,F1,State,HI,ENG_1,ENG_2,QUAL,A1_1,A1_2,A1_3,A1_4,A1_5,A1_6,A1_7,A1_9,A1_8,A1_8_TEXT,A2_1,A2_2,A2_3,A2_4,A3,B1,B2,B3,B3_7_TEXT,B4,B5,C1,C1_7_TEXT,C2,C2_7_TEXT,C3,C3_7_TEXT,C4,C5,C5_8_TEXT,C6_2,C6_3,C6_4,C6_5,C6_6,C6_1,C6_8,C6_7,C6_7_TEXT,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,T_C7_First Click,T_C7_Last Click,T_C7_Page Submit,T_C7_Click Count,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,T_C8_First Click,T_C8_Last Click,T_C8_Page Submit,T_C8_Click Count,D1,D1_6_TEXT,D2_1,D2_2,D2_3,D2_10,D2_11,D2_12,T_D2_First Click,T_D2_Last Click,T_D2_Page Submit,T_D2_Click Count,D4_1,D4_2,D4_3,D4_10,D4_11,D4_12,T_D4_First Click,T_D4_Last Click,T_D4_Page Submit,T_D4_Click Count,T_E1_First Click,T_E1_Last Click,T_E1_Page Submit,T_E1_Click Count,E1,E2,E3_1,E1_N,E1_Y,F2_1,F3,F4,F5,F6_2,F6_1,F6_3,F6_5,F6_4,F6_6,F7,F8,F9,D2-1,D2-1_6_TEXT,D2-2,D2-2_6_TEXT,D2-3,D2-3_6_TEXT,D2-4,D2-4_6_TEXT,D2-5,D2-5_6_TEXT,D2-6,D2-6_6_TEXT,D3-1,D3-1_6_TEXT,D3-2,D3-2_6_TEXT,D3-3,D3-3_6_TEXT,D3-4,D3-4_6_TEXT,D3-5,D3-5_6_TEXT,D3-6,D3-6_6_TEXT,Q88_1,Q88_2,Q88_3,Q88_4,Q88_5,Q88_6,Q90,Q90_4_TEXT,Q92_1,Q92_2,Q92_3,Q92_4,Q92_5,Q92_6,Q94,Q94_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D3,D3_4_TEXT,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D5,D5_4_TEXT,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,D3,D3_4_TEXT,D5,D5_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,opp,rid,RISN,PID,psid,rnid,study,K2,med,Q_Language,QPMID,UserAgent,cintid,ProjectToken,gc,term,group,Bid,Price,LS
7/17/2020 20:21,7/17/2020 21:20,0,100,3543,1,7/17/2020 21:20,R_1Qa5r48NrPsaohv,anonymous,EN,1,1,25,2,4,4,1,0,1,0,0,0,1,0,0,0,-99,3,4,3,4,45,2,5,9,-99,5,1,3,-99,3,-99,4,-99,,,,0,1,0,0,0,0,0,0,-99,1,1,1,1,1,1,3.154,21.035,21.785,11,1,1,1,1,1,1,8.44,17.039,19.2,17,3,-99,3,3,3,3,3,3,1.133,20.117,23.119,15,2,4,3,3,3,3,2.57,20.516,21.168,11,7.774,67.617,68.758,17,2,2,5,,Cause it would save lives,55,6,2,0,0,0,1,0,0,0,5,4,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f121a5b-0ed3-7303-826c-dbcb110859e0,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; SM-G960U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Mobile Safari/537.36",,,1,,2,4,96,118
7/17/2020 21:00,7/17/2020 21:25,0,100,1501,1,7/17/2020 21:25,R_22XM9yDuOubKbuh,anonymous,EN,1,2,36,2,3,3,1,0,1,1,1,0,0,0,0,0,-99,4,4,4,4,25,2,8,8,-99,4,1,3,-99,3,-99,4,-99,,,,1,1,0,1,0,0,0,0,-99,4,4,2,4,4,1,56.84,96.278,99.467,7,4,4,4,4,4,1,27.801,35.755,37.034,7,3,-99,6,6,4,6,6,3,20.682,101.828,104.256,8,1,1,1,6,6,3,7.169,74.706,110.401,17,148.549,198.843,201.282,6,1,2,4,retired enough with the taxes,,17,2,2,1,0,0,0,1,0,0,5,4,no comment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f12657f-da1f-6141-19f7-d21cde160f77,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,,,1,,2,5,240,118
7/17/2020 21:27,7/17/2020 21:27,0,100,11,1,7/17/2020 21:27,R_26hd75362gLtzR3,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126be3-95e1-ad2f-92e6-8c00308b88b7,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,2,consent,,,,
7/17/2020 21:28,7/17/2020 21:29,0,100,112,1,7/17/2020 21:29,R_1eLWzBc51EaQmPw,anonymous,EN,1,,26,1,4,2,1,1,1,0,0,1,1,0,0,0,-99,3,3,2,3,5,4,1,1,-99,4,1,2,-99,2,-99,2,-99,,,,0,1,0,0,0,0,0,0,-99,2,2,1,3,2,1,0.552,8.117,9.145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126c34-e32b-b405-f27b-2c55407f4c11,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,2,c7_timing,1,5,,
7/17/2020 21:31,7/17/2020 21:31,0,100,12,1,7/17/2020 21:31,R_2YVVodQkk73yeTH,anonymous,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126cbf-c32f-0bb9-a3c1-ab2fd3c193b6,7981869,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 9; SM-A102U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.89 Mobile Safari/537.36 TapResearch Multi Window",,,2,consent,,,,
7/17/2020 21:32,7/17/2020 21:32,0,100,5,1,7/17/2020 21:32,R_2TtmFp50U2KSQ8j,anonymous,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126d24-ae10-7288-e04b-a79418f4ad4a,7981869,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,2,consent,,,,
7/17/2020 21:34,7/17/2020 21:34,0,100,19,1,7/17/2020 21:34,R_2ccrvKLSBSPwqC4,anonymous,ES,1,,11,1,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126d6f-5701-4ecf-5886-33bd34e74f87,7981869,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,2,quality,1,,,
7/17/2020 21:38,7/17/2020 21:38,0,100,21,1,7/17/2020 21:38,R_1rAmx95ujt3e1pZ,anonymous,EN,1,,48,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126eb5-adb7-52e5-6f50-74edf304837f,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,2,state,,,,
7/17/2020 21:36,7/17/2020 21:39,0,100,161,1,7/17/2020 21:39,R_OHY9TAFGGAG6kQp,anonymous,EN,1,,10,2,4,4,1,0,0,0,1,0,1,1,0,0,-99,4,3,2,3,45,2,3,1,-99,4,1,3,-99,6,-99,4,-99,,,,1,1,1,1,0,0,0,0,-99,1,2,2,1,2,2,4.109,11.491,11.911,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126e3f-c4e7-dd8f-774a-9a2eff74696d,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; SM-G973U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Mobile Safari/537.36",,,2,c7_timing,2,5,,
7/17/2020 21:35,7/17/2020 21:43,0,100,467,1,7/17/2020 21:43,R_2BscMEUhGkngfJx,anonymous,EN,1,,45,2,4,4,1,0,0,1,1,0,1,1,0,0,-99,2,3,4,4,5,1,4,6,-99,,1,4,-99,3,-99,4,-99,8,6,-99,0,1,1,1,1,0,0,0,-99,1,2,2,2,2,2,5.675,19.081,20.224,10,1,1,2,2,2,2,6.29,13.826,14.619,9,4,-99,2,3,4,4,4,4,5.782,15.719,17.055,11,2,3,4,4,4,4,34.406,96.394,97.224,12,13.767,39.901,40.508,10,2,1,5,,"It would give me much greater peace of mind, especially if there were storms at night, and I would have more time to get to a safe place—I live in an apartment with no good place to shelter from tornadoes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126dd6-87f1-dbbd-f54a-3e26d4af2990,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,2,e1_timing,2,5,240,
7/17/2020 21:44,7/17/2020 21:44,0,100,3,1,7/17/2020 21:44,R_2TZ8bunEOmgeC44,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f12701a-7581-1137-d826-cb42f9ed49d5,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15",,,2,consent,,,,
7/17/2020 21:45,7/17/2020 21:45,0,100,4,1,7/17/2020 21:45,R_3eeEZHHSAgqmhnL,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f127051-90c7-886f-4205-0cdf2cdbea6f,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; SM-G955U Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",,,2,consent,,,,
7/17/2020 21:38,7/17/2020 21:46,0,100,448,1,7/17/2020 21:46,R_1QgzGYENTdTo2MT,anonymous,ES,1,,51,1,2,2,1,0,0,0,0,1,0,0,0,0,-99,3,3,3,3,5,6,2,1,-99,5,1,3,-99,3,-99,4,-99,,,,0,1,0,1,0,0,0,0,-99,4,4,4,3,3,4,1.758,47.591,48.301,9,4,4,4,4,4,4,8.858,19.656,20.521,9,3,-99,6,6,6,6,6,6,1.298,9.41,10.316,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126e83-a21c-4bf3-1069-76f42b3a572d,7917677,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPhone9,4;FBMD/iPhone;FBSN/iOS;FBSV/13.5.1;FBSS/3;FBID/phone;FBLC/es_LA;FBOP/5]",,,2,d2_timing,1,0,,
7/17/2020 21:46,7/17/2020 21:46,0,100,17,1,7/17/2020 21:46,R_2SpJCCUD7cW3XuG,anonymous,EN,1,,45,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f127070-1d3d-fb99-10fd-f4dd6cd2c38c,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_4) AppleWebKit/605.1.15 (KHTML, like Gecko)",,,2,quality,2,,,
7/17/2020 21:47,7/17/2020 21:48,0,100,31,1,7/17/2020 21:48,R_3h3IDxDdhX2IuBc,anonymous,EN,1,,33,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f1270ba-72ff-7670-d89c-9c12d8c16a98,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 8.1.0; CPH1803 Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Mobile Safari/537.36",,,2,state,,,,
7/17/2020 21:42,7/17/2020 21:49,0,100,380,1,7/17/2020 21:49,R_2Y3VMEDWcev7odZ,anonymous,EN,1,,42,2,4,4,1,0,0,1,1,1,1,1,0,0,-99,2,2,3,2,1,5,4,1,-99,5,1,3,-99,3,-99,4,-99,,,,0,1,1,1,0,0,0,0,-99,5,1,1,1,1,1,21.167,39.8,40.974,11,5,1,1,1,1,1,1.965,11.75,12.888,9,4,-99,1,3,3,3,4,4,2.092,9.811,10.801,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126fb1-e2f6-d879-1807-77303fcc417b,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_1_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Mobile/15E148 Safari/604.1",,,2,d2_timing,2,4,,
7/17/2020 21:47,7/17/2020 21:56,0,100,552,1,7/17/2020 21:56,R_Y32BTLaXMZOIHSh,anonymous,EN,1,1,44,2,4,4,1,0,1,0,0,0,1,1,0,0,-99,4,4,4,4,10,2,5,8,-99,4,1,2,-99,3,-99,4,-99,,,,1,0,1,0,1,0,0,0,-99,5,5,5,5,4,1,7.453,37.198,38.493,13,5,5,5,4,1,1,4.428,23.675,25.053,11,1,-99,1,1,1,2,3,3,2.624,21.352,22.784,12,1,1,2,3,3,3,4.623,16.72,17.899,10,2.734,48.868,51.633,18,1,1,2,Because I’ve taken shelter 50 times and have only had damage one time. I’m also poor and can’t afford extra taxes.,,50,3,1,20,0,0,0,1,0,0,4,4,This is a unique survey and one of the few I participated in that wasn’t shallow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f1270c2-3e62-1a7f-4852-a70bef44ac67,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,1,,2,4,96,118
7/17/2020 21:41,7/17/2020 21:57,0,100,937,1,7/17/2020 21:57,R_3sbpeeBwEkff2Jv,anonymous,EN,1,1,15,2,4,4,1,1,0,1,0,1,1,0,0,1,Local siren,3,4,4,4,15,2,7,8,-99,4,1,3,-99,3,-99,4,-99,,,,1,0,1,0,0,0,0,0,-99,5,5,1,1,1,1,17.218,53.487,55.445,8,5,5,1,1,1,1,16.162,27.412,28.89,10,3,-99,1,2,2,3,3,3,15.592,44.567,46.031,9,1,2,2,3,3,3,12.851,31.07,32.403,10,20.881,149.781,150.892,21,2,2,3,,The safety of all citizens.,20,1,1,0,0,0,0,1,0,0,6,3,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f126f35-cc73-218a-b391-2c15763a8c1d,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 8.1.0; SAMSUNG-SM-J327A Build/M1AJQ; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36 EdgW/1.0",,,1,,2,4,96,118
7/17/2020 21:46,7/17/2020 22:00,0,100,828,1,7/17/2020 22:00,R_20Vv8N7BHllLvy7,anonymous,EN,1,1,11,2,4,4,1,1,1,0,0,0,0,1,0,0,-99,1,3,2,2,30,2,6,10,-99,,1,3,-99,6,-99,1,-99,,,,1,1,1,0,0,0,0,0,-99,5,5,5,1,1,1,1.115,49.895,51.125,14,5,5,5,1,1,1,38.714,44.972,45.68,7,2,-99,1,2,2,3,3,3,4.967,13.478,14.003,9,1,1,2,3,3,3,1.865,11.255,11.85,8,6.306,55.528,56.36,14,1,1,3,"I think the existing alert system is adequate, and I don't want to pay extra taxes when I am quite capable of calculating the likelihood of a tornado coming my way and the general timeframe or using the current system's info offered to arrive at a reasonable conclusion as to how I can best stay safe.",,65,4,4,3,0,0,0,1,0,0,5,9,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f127083-673f-166f-91a0-305115d0c34d,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 4.4.3; KFTHWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/81.2.16 like Chrome/81.0.4044.138 Safari/537.36",,,1,,2,1,16,118
7/17/2020 21:56,7/17/2020 22:02,0,100,354,1,7/17/2020 22:02,R_2Yxn9qzQXOeqTZu,anonymous,EN,1,,51,2,4,4,1,1,1,0,0,1,1,0,0,0,-99,1,3,3,3,15,4,5,1,-99,5,1,3,-99,3,-99,4,-99,,,,1,0,1,0,0,0,1,0,-99,5,5,5,1,1,3,20.801,38.807,43.871,6,5,5,5,1,1,3,4.401,14.649,17.161,7,5,-99,1,1,1,3,5,5,11.501,22.513,23.708,7,1,1,1,1,3,5,1.5,8.441,9.546,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f1272b2-e915-bdce-1d38-297c91122c22,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; 100005209 Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Safari/537.36 [FB_IAB/FB4A;FBAV/274.0.0.46.119;]",,,2,d4_timing,2,5,,
7/17/2020 22:03,7/17/2020 22:03,0,100,5,1,7/17/2020 22:03,R_2CVPk0q8ks3GAdp,anonymous,ES,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f12743d-0ede-006a-3119-561e5018ddfc,7981869,,,,,,{Invalid Expression},ES,4438,"Mozilla/5.0 (Linux; Android 10; SM-A205U Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.89 Mobile Safari/537.36 TapResearch Multi Window",,,2,consent,,,,
7/17/2020 21:55,7/17/2020 22:05,0,100,629,1,7/17/2020 22:05,R_2wnsJ9hTPDbHgmc,anonymous,EN,1,1,45,2,4,4,1,0,0,0,1,0,1,0,0,0,-99,1,3,4,4,30,1,4,9,-99,5,1,3,-99,6,-99,1,-99,,,,0,1,1,0,0,0,0,0,-99,5,4,2,3,1,1,6.783,38.364,39.439,15,5,5,5,5,5,4,4.362,11.627,12.739,9,5,-99,1,2,2,3,4,4,8.374,38.96,40.338,25,1,6,6,6,6,6,3.986,14.053,14.771,11,29.663,101.339,102.647,20,2,1,5,,Getting alerts prior to 40 minutes is better than any other current system and getting warnings ahead of time can help in lot of ways,64,2,2,2,1,0,0,0,0,0,5,4,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f12728a-036f-9ea2-bce6-8c5cb44917cc,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,1,,2,0,4,118
7/17/2020 22:13,7/17/2020 22:13,0,100,31,1,7/17/2020 22:13,R_OwjmuIyMNTMz58B,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f127685-32ab-2b3e-2581-c5305d8cf11b,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 6.0.1; SM-G900FD Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.89 Mobile Safari/537.36",,,2,consent,,,,
7/17/2020 22:16,7/17/2020 22:16,0,100,11,1,7/17/2020 22:16,R_3qCp5UTojn8qUxZ,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f127749-bf8e-9429-943c-ec58949389a9,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 8.1.0; LML413DL Build/OPM1.171019.026; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/84.0.4147.89 Mobile Safari/537.36",,,2,consent,,,,
7/17/2020 22:22,7/17/2020 22:25,0,100,203,1,7/17/2020 22:25,R_1dlUw1uA2zQkQpd,anonymous,EN,1,,10,2,4,4,1,0,0,0,0,1,1,0,0,0,-99,1,3,3,3,30,2,5,3,-99,5,1,3,-99,3,-99,1,-99,,,,0,0,1,0,0,0,0,0,-99,5,5,1,1,1,1,6.055,20.573,21.782,8,5,5,1,1,1,1,2.824,9.259,10.747,8,2,-99,1,1,3,3,3,3,1.429,13.864,14.758,11,1,3,3,3,3,3,1.882,9.758,10.587,8,0.872,7.86,9.173,6,1,2,3,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f1278c9-d60c-bacf-efed-8c68905e1042,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,2,e1_timing,2,5,240,
